conceptid,Value,ValueType,Provider
NAME_TYPE:1,01,sortorder,TMP
NAME_TYPE:2,02,sortorder,TMP
NAME_TYPE:3,03,sortorder,TMP
NAME_TYPE:4,04,sortorder,TMP
NAME_TYPE:5,05,sortorder,TMP
NAME_TYPE:6,06,sortorder,TMP
NAME_TYPE:7,07,sortorder,TMP
NAME_TYPE:8,08,sortorder,TMP
NAME_TYPE:9,09,sortorder,TMP
NAME_TYPE:10,10,sortorder,TMP
NAME_TYPE:11,11,sortorder,TMP
NAME_TYPE:12,12,sortorder,TMP
NAME_TYPE:13,13,sortorder,TMP
